scenario_id,tier,seed,fault,controller,time_s,alpha_rad,q_radps,theta_rad,measured_alpha_rad,measured_q_radps,measured_theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,solver_status,solver_failure,fault_active,fallback_action,safe_mode_active,constraint_tightening_active,residual_error_rad,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,fault_extra_actuator_delay_active,fault_stuck_flap_override,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,0.0,0.08499999999999999,0.04653479736328125,0.08,0.08540015014880602,0.046732464119090884,0.07984383958475709,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.035,0.04655,0.0,Solve_Succeeded,False,False,none,False,False,0.03459984985119398,0.3500000099659641,0.3500000099659641,0.3500000099659641,0.09,0.18,False,True,False,False,82000.0,6200.0,21.012104371718653,4.996215512384398e-06,96.02726214802813,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,0.5,0.0981789298442514,0.046533484648245624,0.10326708066752924,0.09838980769954306,0.04631852975292773,0.10331153650757773,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.021844111136544206,0.046563826445120624,0.023274681985888612,held,False,False,none,False,False,0.02163323328125255,0.3500000099659641,0.3500000099659641,0.3500000099659641,0.18,0.18,False,True,False,False,81998.8598022461,6199.7501458924335,21.01125760388222,4.99711390219752e-06,96.0367883497204,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,1.0,0.10998426862039357,0.046531443428518955,0.12653332179272453,0.11053318664862112,0.04652469539416827,0.12668837027073357,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.01010746663337872,0.0465919683308627,0.04656366358959953,held,False,False,none,False,False,0.009558548605151165,0.3500000099659641,0.3500000099659641,0.3500000099659641,0.27,0.18000000000000005,False,True,False,False,81995.44873046875,6199.108143368448,21.00908182581111,4.999802534083551e-06,96.0685602298398,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,1.5,0.12055875822085806,0.04652869692806808,0.14979836504087968,0.12034873522494831,0.046244558665112144,0.1492883905507289,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,0.00035331840604324594,0.04661921450619309,0.0698664912615828,held,False,False,none,False,False,0.00014329541013349822,0.3500000099659641,0.3500000099659641,0.3500000099659641,0.35,0.15999999999999992,False,False,False,False,81989.78106689453,6198.124722339112,21.005748963664374,5.004273027224553e-06,96.12395309365006,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,2.0,0.13003029531280794,0.04652532064989408,0.17306187674719328,0.12972018229827115,0.04665725051961531,0.17441921338500355,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.009666783652999986,0.046645640474112834,0.09318273612219329,Solve_Succeeded,False,False,none,False,False,0.009356670638463196,0.3500000099866477,0.3500000099866477,0.3500000099866477,0.35,0.0,False,False,False,False,81981.87109375,6196.824988604601,21.00134410223131,5.010518873880362e-06,96.20356559270985,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,2.5,0.13851358272443406,0.04652177532116092,0.19632365729383588,0.13766549102252712,0.04664781906923716,0.1960278146882781,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,0.017948274939797587,0.04667170696178591,0.11651210333875776,held,False,False,none,False,False,0.017100183237890643,0.3500000099866477,0.3500000099866477,0.3500000099866477,0.35,0.0,False,False,False,False,81971.73309326172,6195.226102903411,20.995925400097143,5.018535407764194e-06,96.30776829967738,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,3.0,0.14611148612779076,0.046518077061607425,0.2195836262652412,0.14649636992269277,0.046411134247198185,0.2196410486544487,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.025301300942605576,0.04669743008895117,0.13985441728086617,held,False,False,none,False,False,0.025686184737507584,0.3500000099866477,0.3500000099866477,0.3500000099866477,0.35,0.0,False,False,False,False,81959.38134765625,6193.341204448907,20.98953738670099,5.028319775768938e-06,96.436825736233,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,3.5,0.15291616328963065,0.046514240118315564,0.24284171082902128,0.1529398703530068,0.046718416849950144,0.24338667484651252,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.031818662432291825,0.046722824102690574,0.1632095099012869,held,False,False,none,False,False,0.031842369495667974,0.3500000099866477,0.3500000099866477,0.3500000099866477,0.35,0.0,False,False,False,False,81944.83013916016,6191.180999058791,20.98221634458463,5.03987091292665e-06,96.59094585065694,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,4.0,0.15901017863140682,0.04651027706892948,0.2660978448513616,0.15823661903427777,0.04666167619753755,0.26718193174199184,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.03758356683442465,0.046747901580648225,0.1865772198513616,Solve_Succeeded,False,False,none,False,False,0.036810007237295606,0.3500000099318814,0.3500000099318814,0.3500000099318814,0.35,0.0,False,False,False,False,81928.09375,6188.754562618874,20.973993032370615,5.053189520492585e-06,96.77030507346042,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,4.5,0.16446750178100986,0.04650619900233716,0.2893519681082937,0.1638973837361884,0.04641702653855425,0.28909497135863466,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.04267062678100986,0.04677267361171216,0.2099573916922781,held,False,False,none,False,False,0.0421005087361884,0.3500000099318814,0.3500000099318814,0.3500000099318814,0.35,0.0,False,False,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,5.068278047054289e-06,96.97506275051083,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,5.0,0.1693544021902758,0.04650201567935531,0.3126040255822213,0.169559683364452,0.04664746040289434,0.311973964310154,0.1222076474622771,-0.0002951342773437615,0.079254150390625,0.05220764746227709,0.1922076474622771,-0.08,0.08,0.047146754727998716,0.04679714995669907,0.23334987519159628,held,False,False,none,False,True,0.04735203590217492,0.3500000099318814,0.3500000099318814,0.3500000099318814,0.35,0.0,False,False,False,False,81888.12255859375,6183.133755185188,20.95494384003998,5.08514067257363e-06,97.20537020188468,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,5.5,0.17373025063572792,0.04649773567564568,0.33585396683426705,0.17445501195877144,0.04670918672589125,0.33560184670663734,0.12265828617969822,-0.0003236035156249928,0.07909944213867187,0.05265828617969821,0.1926582861796982,-0.08,0.08,0.0510719644560297,0.04682133919127067,0.2567545246955952,held,False,False,none,False,True,0.051796725779073224,0.3500000099318814,0.3500000099318814,0.3500000099318814,0.35,0.0,False,False,False,False,81864.91632080078,6179.952766846162,20.944163314397265,5.1037832952778685e-06,97.46137677008852,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,6.0,0.17764823729419854,0.046493366508835475,0.359101745444058,0.1777146438281579,0.04664000334766639,0.35959267449132754,0.12314814814814815,-0.0003518823242187469,0.07893054687500001,0.05314814814814814,0.19314814814814815,-0.08,0.08,0.054500089146050396,0.04684524883305422,0.280171198569058,Solve_Succeeded,False,False,constraint_tightening,False,True,0.05456649568000976,0.3500000099711851,0.3500000099711851,0.3500000099711851,0.35,0.0,False,False,False,False,81839.58203125,6176.532643486048,20.932572348428415,5.124213521322995e-06,97.74323405265748,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,6.5,0.18115601507632065,0.04648891475159313,0.38234731850949605,0.1804370991368134,0.04665593713064654,0.38217153161190703,0.12367659036351165,-0.0003799707031250099,0.07874755981445312,0.05367659036351165,0.19367659036351165,-0.08,0.08,0.057479424712808994,0.04686888545471814,0.3035997586950429,held,False,False,none,False,True,0.05676050877330176,0.3500000099711851,0.3500000099711851,0.3500000099711851,0.35,0.0,False,False,False,False,81812.13397216797,6172.878743248417,20.920189101145034,5.1464406571593675e-06,98.05109897695385,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,7.0,0.1842962759971894,0.04648438613221555,0.405590646199888,0.18442027161351524,0.0462989454406255,0.4059143417710338,0.12424296982167352,-0.00040786865234375413,0.078550576171875,0.05424296982167351,0.19424296982167352,-0.08,0.08,0.06005330617551588,0.0468922547845593,0.327040070028013,held,False,False,none,False,True,0.06017730179184172,0.3500000099711851,0.3500000099711851,0.3500000099711851,0.35,0.0,False,False,False,False,81782.58642578125,6168.996052234287,20.907030470688255,5.1704757045365825e-06,98.38513610383856,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,7.5,0.18710726755385212,0.04647978562410988,0.4288316913565424,0.18754319171691322,0.04662241149855355,0.4288937583573096,0.12484664351851851,-0.0004355761718749934,0.07833969116210937,0.054846643518518506,0.19484664351851852,-0.08,0.08,0.06226062403533361,0.04691536179598487,0.35049200019443305,held,False,False,none,False,True,0.06269654819839471,0.3500000099711851,0.3500000099711851,0.3500000099711851,0.35,0.0,False,False,False,False,81750.9536743164,6164.88924175046,20.893112288346153,5.196331358090337e-06,98.74551939969545,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
0,fault_injection,1511,reduced_flap_effectiveness,residual_nmpc_with_fallback,8.0,0.18962325535390284,0.046475117525398645,0.45207041913559337,0.1892919317211269,0.04681713748992776,0.4525171013263377,0.1254869684499314,-0.00046309326171874166,0.078115,0.055486968449931395,0.1954869684499314,-0.08,0.08,0.06413628690397144,0.046938210787117386,0.3739554191355934,Solve_Succeeded,False,False,constraint_tightening,False,True,0.0638049632711955,0.35000000998795244,0.35000000998795244,0.35000000998795244,0.35,0.0,False,False,False,False,81717.25,6160.562713271744,20.878449470932924,5.224022005460469e-06,99.13243363161222,1.0,1.0,1.0,1.0,0.0,0.0,0.0005,0.0002,0.0005,-0.035,0.04655,0.0,0.0,False
