scenario_id,tier,seed,controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,alpha_error_rad,q_error_rad,theta_error_rad,solver_status,solve_time_s,solver_failure,learned_delta_flap_raw_rad,safety_delta_flap_raw_rad,pitching_moment_nm,cm,flap_effectiveness,delta_flap_raw_rad,delta_flap_delayed_rad,delta_flap_lagged_rad,delta_flap_rad,delta_flap_rate_radps,flap_saturated,flap_rate_saturated,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,corridor_violation
28,moderate,83,oracle_command_replay,0.0,0.08787450929051152,0.046337197400736115,0.08258775364517855,0.12,-1.5202636718752993e-05,0.08,0.04999999999999999,0.19,-0.08,0.08,-0.032125490709488475,0.04635240003745487,0.0025877536451785477,not_applicable,0.0,False,0.1799999924951913,0.1799999924951913,947.1373651014336,-0.011048178270489838,0.4015798869488264,0.1799999924951913,0.0,0.0,0.0,0.0,False,False,82000.0,6200.0,21.012104371718653,4.721045425480778e-06,90.73849307774056,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,False
28,moderate,83,oracle_command_replay,0.5,0.100665311380041,0.04635604042496647,0.10576107127217008,0.12002304098079561,-3.0341796874999716e-05,0.07999239868164063,0.0500230409807956,0.19002304098079562,-0.08,0.08,-0.019357729600754603,0.04638638222184147,0.02576867259052945,not_applicable,0.0,False,0.264999982868701,0.264999982868701,912.6168156701607,-0.02590654452330001,0.40159248685423254,0.264999982868701,0.1799999924951913,0.17721294739907817,0.09,0.18,False,True,81998.8598022461,6199.7501458924335,21.01125760388222,4.721894335842436e-06,90.74749461716775,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,False
28,moderate,83,oracle_command_replay,1.0,0.11213250723808328,0.046374203350928546,0.1289436395418246,0.12009173525377229,-6.052490234374763e-05,0.079969658203125,0.05009173525377228,0.1900917352537723,-0.08,0.08,-0.007959228015689004,0.046434728253272294,0.04897398133869961,not_applicable,0.0,False,0.3499999732422107,0.3499999732422107,879.0797299263448,-0.04032932996084894,0.40162486243193063,0.3499999732422107,0.264999982868701,0.2636407248858738,0.18,0.18,False,True,81995.44873046875,6199.108143368448,21.00908182581111,4.724434889434427e-06,90.77751663862075,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,False
28,moderate,83,oracle_command_replay,1.5,0.1224136538288326,0.04639170476024935,0.1521351231395194,0.12020543981481481,-9.05175781250045e-05,0.07993187377929688,0.0502054398148148,0.1902054398148148,-0.08,0.08,0.002208214014017787,0.04648222233837435,0.07220324936022253,not_applicable,0.0,False,0.3499999820836524,0.3499999820836524,846.393645314746,-0.05436314304875972,0.4016744554206741,0.3499999820836524,0.3499999732422107,0.34866282252181846,0.27,0.18000000000000005,False,True,81989.78106689453,6198.124722339112,21.005748963664374,4.728659167018261e-06,90.82985870145761,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,False
28,moderate,83,oracle_command_replay,2.0,0.13163198757266964,0.0464085607006306,0.17533519539851594,0.12036351165980795,-0.00012031982421875642,0.079879140625,0.050363511659807944,0.19036351165980797,-0.08,0.08,0.011268475912861689,0.04652888052484935,0.09545605477351594,not_applicable,0.0,False,0.3499999909250941,0.3499999909250941,817.1965212582772,-0.06686434714599242,0.4017399997587981,0.3499999909250941,0.3499999820836524,0.34997927806056955,0.34997927806056955,0.15995855612113907,False,False,81981.87109375,6196.824988604601,21.00134410223131,4.734561019272146e-06,90.90508648608092,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,False
28,moderate,83,oracle_command_replay,2.5,0.13989792821261549,0.04642484008269891,0.1985435508831619,0.12056530778463648,-0.00014993164062498954,0.07981155395507812,0.05056530778463647,0.19056530778463648,-0.08,0.08,0.019332620427979008,0.0465747717233239,0.11873199692808377,not_applicable,0.0,False,0.3499999905279586,0.3499999905279586,810.6671555026156,-0.0695946762422286,0.4018206300465545,0.3499999905279586,0.3499999909250941,0.3499996702157057,0.3499996702157057,4.0784310272323765e-05,False,False,81971.73309326172,6195.226102903411,20.995925400097143,4.742136036908327e-06,91.00355015559884,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,False
28,moderate,83,oracle_command_replay,3.0,0.14731051865571038,0.046440995485176315,0.2217600145226126,0.12081018518518519,-0.00017935302734374547,0.07972920898437501,0.05081018518518518,0.1908101851851852,-0.08,0.08,0.02650033347052519,0.04662034851252006,0.1420308055382376,not_applicable,0.0,False,0.3499999901308231,0.3499999901308231,804.7417806801504,-0.07204155355257019,0.40191568368588926,0.3499999901308231,0.3499999905279586,0.34999998556837675,0.34999998556837675,6.307053420639974e-07,False,False,81959.38134765625,6193.341204448907,20.98953738670099,4.751381523956578e-06,91.12549966297398,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,False
28,moderate,83,oracle_command_replay,3.5,0.15395859284754884,0.04645703829335882,0.2449845272302949,0.12109750085733882,-0.00020858398437501036,0.07963220092773438,0.051097500857338815,0.19109750085733884,-0.08,0.08,0.03286109199021002,0.04666562227773383,0.16535232630256053,not_applicable,0.0,False,0.34999998967183127,0.34999998967183127,799.3445458471647,-0.07423652953586933,0.40202462079258067,0.34999998967183127,0.3499999901308231,0.34999999006018007,0.34999999006018007,8.983606636370212e-09,False,False,81944.83013916016,6191.180999058791,20.98221634458463,4.762296474102812e-06,91.27113150358856,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,False
28,moderate,83,oracle_command_replay,4.0,0.15992173631776735,0.046472978449652445,0.2682170352454882,0.12142661179698216,-0.00023762451171874255,0.079520625,0.05142661179698216,0.19142661179698217,-0.08,0.08,0.038495124520785184,0.04671060296137119,0.18869641024548817,not_applicable,0.0,False,0.3499999892128394,0.3499999892128394,794.412567318318,-0.07620582669690704,0.40214698367832524,0.3499999892128394,0.34999998967183127,0.3499999896778443,0.3499999896778443,-7.646715483033972e-10,False,False,81928.09375,6188.754562618874,20.973993032370615,4.774881549980158e-06,91.44061239091923,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,False
28,moderate,83,oracle_command_replay,4.5,0.16527124892610867,0.04648882470492086,0.29145748947537153,0.121796875,-0.00026647460937499756,0.07939457641601563,0.05179687499999999,0.191796875,-0.08,0.08,0.04347437392610867,0.04675529931429586,0.2120629130593559,not_applicable,0.0,False,0.34999998868887794,0.34999998868887794,789.8898129848128,-0.07797291735381534,0.40228237351219553,0.34999998868887794,0.3499999892128394,0.3499999892200394,0.3499999892200394,-9.156098101925636e-10,False,False,81909.18646240234,6186.0698038826085,20.964894253212666,4.7891390653184795e-06,91.63409289474752,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,False
