tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,first_alpha_violation_time_s,first_alpha_violation_side,max_alpha_corridor_miss_rad,max_q_corridor_miss_radps,alpha_violation_duration_s,q_violation_duration_s,first_alpha_violation_before_three_updates,mean_solve_time_s,p95_solve_time_s,controlled_recovery,controlled_recovery_max_alpha_miss_rad,controlled_recovery_max_q_miss_radps,oracle_feasible,oracle_near_feasible,oracle_max_alpha_miss_rad,oracle_max_q_miss_radps,raw_applied_flap_gap_mean_rad,raw_applied_flap_gap_max_rad,safety_applied_flap_gap_mean_rad,safety_applied_flap_gap_max_rad,online_minus_oracle_alpha_miss_rad,trajectory_csv,metrics_json
moderate,1,56,1.067837814989062,0.8550708443435929,1.1923204271077104,1.08984168484952,0.19047425565328424,0.0,0.001819893511792798,0.0005389072581292835,0.0017670007129131713,-0.042169232542380676,0.037161912636399425,0.003739433990046943,1888.1114567916945,ridge_stronger_safety,0.02264973540754284,0.04216923254238067,0.03964497984744107,3.541542532477858,0.0,0.024691358024691357,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.0038580955409329627,0.15383172965963107,0.0038969829378565977,0.1569816088104455,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_001/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_001/metrics.json
moderate,2,57,1.0552500109466625,0.9904935904652705,1.1364934679007512,0.9361279231434767,0.13783755517640428,0.5,0.0012876544132459234,0.0010895091536253408,0.0008726206962965641,-0.03988767505303118,0.0403012765601704,-0.0006989770439637954,2243.631407086245,ridge_stronger_safety,0.030478806176158516,0.04696663944815152,0.042994820519815534,3.3398145278902325,0.0,0.06172839506172839,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.04260727766337347,0.1405397882938892,0.03924229873994538,0.14920127774667974,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_002/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_002/metrics.json
moderate,3,58,0.9427035401698733,1.1139500827692312,0.8972365808628847,0.8833681862461437,0.2960345266189571,1.0,0.0009159976169144701,0.00020772178158287347,0.001579716448980541,-0.02224949176908563,0.04723591983330609,-0.009198019703474421,2252.732574594433,ridge_stronger_safety,0.05589193647247566,0.0774804473788176,0.04985359613943445,13.100472204475608,0.0,0.012345679012345678,21,0,False,False,alpha_corridor_violation,8.5,high,0.00748044737881759,0.0,10.5,0.0,False,0.0,0.0,True,0.00748044737881759,0.0,False,True,0.004172958977993885,0.0,0.033580167562533604,0.15662243975326598,0.01133146019851284,0.15662243975326598,0.003307488400823705,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_003/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_003/metrics.json
moderate,4,59,1.0263241475999092,1.0978198504596506,0.8467775120989001,0.9509718434702744,0.06519182255015281,0.0,1.745874008911086e-05,0.0014589760408944903,0.00031099084968804126,-0.02196446416086214,0.04507563176598882,0.008256747261127528,-1953.0550355784214,ridge_stronger_safety,0.0402570270867598,0.06261834930247981,0.0443391367495247,7.038150461825,0.0,0.12345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.05158125225807716,0.18055206179862554,0.004021770295612293,0.09417341295362916,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_004/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_004/metrics.json
moderate,5,60,0.9472851438103829,0.8581439175685014,0.8218883549768894,1.1961966085206186,0.3021514856561525,1.0,0.002904553797721493,0.0014873038666191403,0.0011797634968893586,-0.040412614765709766,0.050130858041308214,-0.01917497838311747,339.20421081160555,ridge_stronger_safety,0.06148861075874349,0.08584811444180873,0.051237644185153086,13.287133528297105,0.0,0.012345679012345678,31,0,False,False,alpha_corridor_violation,7.0,high,0.015848114441808725,0.0,15.5,0.0,False,0.0,0.0,True,0.015848114441808725,0.0,False,True,0.01523124594900957,0.0,0.08719307516137584,0.21935376749642843,0.014281967353037757,0.1711212690029411,0.0006168684927991552,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_005/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_005/metrics.json
moderate,6,61,0.9623122848632923,1.08158068545768,1.068457241400226,1.0836619346162633,0.15181347760620825,1.0,0.002994278568569675,0.0014215992020767117,0.0005768931239277049,-0.029436407225376708,0.04991251707174247,0.004186027688699627,365.6368989117598,ridge_stronger_safety,0.06118119886764724,0.08554857543540789,0.05098318905130906,13.22506187358765,0.0,0.037037037037037035,30,0,False,False,alpha_corridor_violation,7.0,high,0.015548575435407885,0.0,15.0,0.0,False,0.0,0.0,True,0.015548575435407885,0.0,False,True,0.014950782379161698,0.0,0.08281254373897318,0.2657483694921504,0.017877986468890973,0.2657483694921504,0.0005977930562461875,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_006/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_006/metrics.json
moderate,7,62,1.0327960500573494,1.0743319912045537,1.112278953735189,0.9151421317114131,0.24263274437772925,0.5,0.0015409049665688031,0.001310924831518817,0.0024801614615146002,-0.042927603471438924,0.053090159356097025,-0.0191536012615999,-1423.905416998581,ridge_stronger_safety,0.06825119666707641,0.09548199214304662,0.05269954820342918,13.561801293788807,0.0,0.037037037037037035,38,0,False,False,alpha_corridor_violation,6.0,high,0.02548199214304661,0.0,19.0,0.0,False,0.0,0.0,False,0.02548199214304661,0.0,False,False,0.027752871084051056,0.0,0.13943912814772633,0.3420166545545753,0.012483531469319837,0.2756849284254797,-0.002270878941004445,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_007/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_007/metrics.json
moderate,8,63,1.0180238115686702,1.1476776606578871,0.8786749505372946,1.0021150448890466,0.07013268800964144,0.5,0.0011028593964723177,0.0004317192519537778,0.0012412082361867287,-0.020315401459835056,0.04644377946404173,-0.0004817541018459792,-1592.455564172357,ridge_stronger_safety,0.04527926490071999,0.06885935568556967,0.04596878356925673,9.051954631937523,0.0,0.012345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0009642934558382055,0.0,0.05196986419277394,0.13628158460735595,0.014571235397418607,0.11346907910563844,-0.0009642934558382055,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_008/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_008/metrics.json
moderate,9,64,1.1330480358221209,1.0070018887422227,0.8262843749716177,0.9274235112624596,0.30044609995951377,1.0,0.0029560957500721105,0.0009380721776113753,0.000451621436160318,-0.04898561862990772,0.04491250406958837,0.0022242335183021524,968.9782197362363,ridge_stronger_safety,0.04318914590110024,0.06400173952134613,0.046504152692637586,10.043912637236179,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.052745738503259997,0.1368873740147446,0.027507850537162523,0.14550822294375307,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_009/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_009/metrics.json
moderate,10,65,0.8642174456390412,1.005466653261876,0.9499434253485177,0.8914714093255712,0.32960311763802463,0.5,0.0008365525317918986,6.46762207459785e-05,0.00043271742188083696,-0.04968044093642936,0.042852932412735696,-0.01897115270827847,2221.850917262168,ridge_stronger_safety,0.038559341586557806,0.05718127819905322,0.045516032401715624,8.258849280167752,0.0,0.012345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.04528537257866264,0.14030311259232256,0.013445754684357797,0.15521762461507835,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_010/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_010/metrics.json
moderate,11,66,1.1271201633807792,1.057845439337298,0.8291739104917131,1.0497015221724948,0.165381683907133,1.0,0.00030848479803221776,0.0006562873235056894,0.001380134036191736,-0.02273632069936974,0.05238554387091182,0.0011889161663444536,-1809.8046884581565,ridge_stronger_safety,0.06597038640897694,0.09327805028875844,0.05169679593644851,13.251966522044029,0.0,0.037037037037037035,36,0,False,False,alpha_corridor_violation,5.5,high,0.02327805028875843,0.0,18.0,0.0,False,0.0,0.0,True,0.02327805028875843,0.0,False,False,0.02588333582976418,0.0,0.10847417804196659,0.32131302234633285,0.01721467257286491,0.32131302234633285,-0.002605285541005753,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_011/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_011/metrics.json
moderate,12,67,0.9742994499706756,0.8880814906600227,1.005594014324681,0.9188970487207432,0.2093129332072963,1.0,0.0009248828062737953,0.0005329510920348585,0.00026554965141795784,-0.022633174516965053,0.04101814378974161,-0.019519453129244125,1586.2498674008762,ridge_stronger_safety,0.03253408962437577,0.05033635872441153,0.04318782033069215,4.060318509777133,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.032368630106268295,0.09515363859982892,0.020670909737768632,0.05733200858665474,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_012/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_012/metrics.json
moderate,13,68,0.9953100174539699,1.1044978823659257,1.0694089087940948,1.0504963097063043,0.34153615576448204,1.0,0.0003907120550084717,0.0007890702151280241,0.0018365108228233394,-0.04466830271818796,0.03982358572394496,0.009962517695321185,2230.4093558581844,ridge_stronger_safety,0.02895645879416769,0.04466830271818796,0.04250610953892894,2.8935222368085136,0.0,0.012345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.0341141677314742,0.1543241920486936,0.03309025764964879,0.19057389702315006,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_013/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_013/metrics.json
moderate,14,69,1.0241117125647023,1.0080556107458336,1.1459846635147866,1.0939041651242745,0.16680469402583797,1.0,0.0016339043283467127,0.0006561236469276164,2.535331373743066e-05,-0.02964578879090854,0.052276271674726246,0.00823710896096232,2310.546642572015,ridge_stronger_safety,0.07519511961171024,0.09871521011275139,0.05489718029995804,13.482450483922275,0.0,0.037037037037037035,46,0,False,False,alpha_corridor_violation,5.5,high,0.028715210112751383,0.0,23.0,0.0,False,0.0,0.0,False,0.028715210112751383,0.0,False,False,0.02502396886424313,0.0,0.2224558599927689,0.3152232067402515,0.013505871133025966,0.3152232067402515,0.0036912412485082535,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_014/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_014/metrics.json
moderate,15,70,0.9642204535645428,1.0671417552736013,0.9288757304983914,1.1860895825578432,0.25912132182742664,0.5,0.0006226568047982962,4.374910828114309e-06,0.002352794545105728,-0.04300495120735941,0.03685923387217385,-0.00622084602307651,-1648.6330462802107,ridge_stronger_safety,0.02622517084285858,0.05685323895387731,0.03649031161116466,7.8903197430201875,0.0,0.024691358024691357,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.010824915314153895,0.250215995437498,0.010601290309682454,0.2754326156232579,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_015/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_015/metrics.json
moderate,16,71,0.9260241032311908,1.0082616506939277,1.104394623500175,1.0539044250163887,0.07146035042271176,0.0,0.0015694963232778622,0.0003021177609268611,0.001776891772332004,-0.04883518855349546,0.05271283543694008,-0.004926293435419682,-930.9857138338967,ridge_stronger_safety,0.0677795296511162,0.0943329378040677,0.0527513062652443,13.730180369213457,0.0,0.037037037037037035,37,0,False,False,alpha_corridor_violation,6.5,high,0.0243329378040677,0.0,18.5,0.0,False,0.0,0.0,True,0.0243329378040677,0.0,False,False,0.025802710708557774,0.0,0.10304641558070338,0.19311323252925694,0.0023405019604652417,0.07732553694875671,-0.0014697729044900743,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_016/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_016/metrics.json
moderate,17,72,1.10135102034214,0.8520025368035228,0.8925793022278865,0.8456942178381268,0.2504541557655864,0.5,0.0017199235130644019,7.783626385904558e-05,0.0008739507574789569,-0.021392285076914555,0.05470143151601368,-0.0060694507951638025,917.2819730219906,ridge_stronger_safety,0.0817772365930302,0.10735076304945443,0.05622030699503542,13.657431074227105,0.0,0.037037037037037035,52,0,False,False,alpha_corridor_violation,4.5,high,0.03735076304945442,0.0,26.0,0.0,False,0.0,0.0,False,0.03735076304945442,0.0,False,False,0.035871356412029404,0.0,0.2682743386887699,0.3634113002093219,0.01061898582155301,0.35,0.001479406637425018,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_017/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_017/metrics.json
moderate,18,73,0.9977908567864578,0.941010261358429,0.9074271124815184,1.194062858536881,0.07696193703320789,0.5,0.0025640913291227873,0.00025623689872175366,0.0025300887416886,-0.02830285004668156,0.03813411794899975,-0.015854169044594447,-235.45704685535296,ridge_stronger_safety,0.024855092481670463,0.04211105085006028,0.03888116464674305,4.1829473519943035,0.0,0.012345679012345678,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.014295426142384937,0.1808529148428089,0.01482403167838162,0.1808529148428089,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_018/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_018/metrics.json
moderate,19,74,1.1183134805316721,1.006216285054576,1.0705616557853193,1.0676795752504191,0.19769333141785744,0.5,1.1917964336129016e-05,0.0011225632749167018,0.0029069938956347873,-0.02665816704073959,0.046839919690817626,0.018480748419728115,583.4377275653063,ridge_stronger_safety,0.050302042293355324,0.07299791373352355,0.04808071511969265,11.619874902309977,0.0,0.024691358024691357,11,0,False,False,alpha_corridor_violation,10.0,high,0.0029979137335235384,0.0,5.5,0.0,False,0.0,0.0,True,0.0029979137335235384,0.0,False,True,0.0021860154236991447,0.0,0.043946800000639906,0.15632209324945406,0.02275595317105655,0.1089103823980927,0.0008118983098243937,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_019/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_019/metrics.json
moderate,20,75,0.9139875044578593,0.8959387140489857,1.0657001810096507,1.0737327034910578,0.32660754081032123,0.5,0.002780587108406105,0.0014209251648662179,0.0026003339509684193,-0.04962194048796585,0.04481641846756807,0.012921811856248388,-2386.6701131490518,ridge_stronger_safety,0.0376143251559853,0.058771544132300735,0.043786169348735256,5.725474670403079,0.0,0.06172839506172839,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.06794269377726268,0.23629702064350142,0.053309928519574744,0.1567618322212025,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_020/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_020/metrics.json
moderate,21,76,1.0918994527472485,1.1456569918527775,1.0729598965872842,1.0883542027304094,0.027339897603273426,0.0,0.001685194547250858,0.0014501173465736876,0.0006696134183233629,-0.0395062865374655,0.04033680011171257,-0.017731595044067232,-875.2161367207173,ridge_stronger_safety,0.0280605497646866,0.04286792466471562,0.04051939051541889,2.7944372940839988,0.0,0.13580246913580246,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.007849435804290938,0.08212801155719328,0.005180483854601721,0.08501161295941226,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_021/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_021/metrics.json
moderate,22,77,1.0857796925627479,1.0153515867400944,0.8975552787813753,0.9337812825911712,0.1115415692187238,0.5,0.0024039020389270815,0.00013620245998751984,0.0011208731782933932,-0.026260312992074958,0.05172342929136724,0.004159001575210968,-1846.2608359159615,ridge_stronger_safety,0.06318263740487416,0.09019041881963591,0.05101780199439484,13.00437446020851,0.0,0.037037037037037035,33,0,False,False,alpha_corridor_violation,6.0,high,0.020190418819635902,0.0,16.5,0.0,False,0.0,0.0,True,0.020190418819635902,0.0,False,True,0.02284638930528768,0.0,0.07367479396775416,0.2555353603890364,0.010783889047979426,0.2555353603890364,-0.0026559704856517763,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_022/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_022/metrics.json
moderate,23,78,0.9756589263490966,1.1245405911368507,1.007246608108957,1.134851281548517,0.13031717770780502,0.5,0.0011392070187764415,0.00048621161205069274,0.0017426124876274104,-0.029804071435873502,0.05355477431251187,-0.010069598855220723,1069.821977190234,ridge_stronger_safety,0.07701510258473353,0.10216154226391744,0.0551712945519628,13.657499782309205,0.0,0.037037037037037035,47,0,False,False,alpha_corridor_violation,5.5,high,0.03216154226391743,0.0,23.5,0.0,False,0.0,0.0,False,0.03216154226391743,0.0,False,False,0.03048568749330824,0.0,0.2187030633065709,0.3142858479585576,0.010176373868396921,0.3142858479585576,0.001675854770609192,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_023/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_023/metrics.json
moderate,24,79,1.1258807162130564,0.8714867820419543,1.1692325416008753,0.814298624388897,0.030615126601149022,1.0,0.0014331024173763914,0.0005624939809914936,0.0003099352822662108,-0.031360551256634006,0.04678513740266193,0.0047522221300642055,-1944.0632265947372,ridge_stronger_safety,0.045101263652582255,0.06895815849850706,0.04603444970896831,9.096757078248984,0.0,0.0,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,False,True,0.0016225315960384512,0.0,0.054832863960803085,0.18010213816370124,0.02451331943937981,0.12160750122319197,-0.0016225315960384512,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_024/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_024/metrics.json
moderate,25,80,1.070947399403036,0.8555256390479212,0.8146534837506187,1.0378828917129967,0.20499977511052314,0.5,0.0019144016567179732,0.0011632872232517032,0.0022357993679349695,-0.04535989636464315,0.05340989691901187,-0.007916318535278829,544.330522248232,ridge_stronger_safety,0.07436822074296202,0.09991891383491378,0.05464873815445042,13.65693411816687,0.0,0.037037037037037035,44,0,False,False,alpha_corridor_violation,6.0,high,0.02991891383491377,0.0,22.0,0.0,False,0.0,0.0,False,0.02991891383491377,0.0,False,False,0.028983846001270075,0.0,0.20098425764211073,0.3139526674069216,0.0078527966616182,0.22637848026895013,0.0009350678336436935,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_025/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_025/metrics.json
moderate,26,81,0.9802339873316895,0.9134884968893588,1.1648149276757236,1.04418569509029,0.15559087089782156,0.5,0.0013961163455871609,0.00014605960068973345,0.0008346915058060365,-0.04864821677376013,0.05486981482024496,0.008688344072817334,-455.64376166496834,ridge_stronger_safety,0.07730136269838597,0.10433475457465433,0.05528081473882335,13.657488889547277,0.0,0.037037037037037035,46,0,False,False,alpha_corridor_violation,5.5,high,0.03433475457465432,0.0,23.0,0.0,False,0.0,0.0,False,0.03433475457465432,0.0,False,False,0.03504751117693414,0.0,0.22151003509557932,0.3136621147302025,0.00917147302457561,0.2512052554873897,-0.0007127566022798182,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_026/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_026/metrics.json
moderate,27,82,1.1492916257155794,1.1064363846779492,0.8870745597343758,1.1920581651836084,0.14300614316998417,1.0,0.0006719056401975203,0.00045800719272121265,0.0028565153805100423,-0.04565584646376688,0.04691304339545236,-0.005618167484813594,1813.3132180288903,ridge_stronger_safety,0.052323274856608024,0.07401074923013246,0.049140901772684126,12.435669697040703,0.0,0.0,14,0,False,False,alpha_corridor_violation,10.0,high,0.004010749230132449,0.0,7.0,0.0,False,0.0,0.0,True,0.004010749230132449,0.0,False,True,0.0011558178645756367,0.0,0.021464665911299523,0.1156761041986233,0.013374282090900403,0.1156761041986233,0.002854931365556812,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_027/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_027/metrics.json
moderate,28,83,0.9449242959553005,0.8633814579028736,1.0516372919364707,0.9229924153907075,0.11996233528314156,0.5,0.0026639599709632816,0.0006104370627121915,0.001115212476995282,-0.03212549070948847,0.04635240003745487,0.002587753645178541,972.8012383179068,ridge_stronger_safety,0.04915849934174805,0.07122101416416313,0.04796807186886734,11.486456363105606,0.0,0.0,4,0,False,False,alpha_corridor_violation,11.5,high,0.00122101416416312,0.0,2.0,0.0,False,0.0,0.0,True,0.00122101416416312,0.0,True,True,0.0,0.0,0.03504450380992612,0.10645956576804641,0.013249769176808647,0.06188064099154355,0.00122101416416312,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_028/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_028/metrics.json
moderate,29,84,1.0696294716783745,1.1200610988195503,1.099715581772791,1.1535742191160263,0.07960960432354232,0.0,0.0019463869562487603,0.0004242783563313396,0.000848639165457846,-0.024806855750437326,0.04086951489366636,-0.004661681111193499,-420.93059440356905,ridge_stronger_safety,0.02996960553120408,0.046922891183741294,0.04140185359111362,2.5459529284171496,0.0,0.024691358024691357,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.008785164062308585,0.08280346416235092,8.050583082726737e-05,0.0022736715234303595,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_029/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/moderate/scenario_029/metrics.json
stress,0,10055,0.8378955015168319,0.8134079790400522,0.7897704751772718,0.6506121034875804,0.25618239868043924,1.5,0.00549036831476468,0.0016894853408081832,0.007680079439061039,-0.004471479429947158,0.06201083925618894,0.04666073176012917,-2194.1579157675574,ridge_stronger_safety,0.10413074476812642,0.13486154472357972,0.06109175081432971,13.307417004456251,0.0,0.037037037037037035,65,0,False,False,alpha_corridor_violation,3.0,high,0.06486154472357972,0.0,32.5,0.0,False,0.0,0.0,False,0.06486154472357972,0.0,False,False,0.06813057251604154,0.0,0.5025600437524635,0.729460049718339,0.01926130853194445,0.35,-0.003269027792461826,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/stress/scenario_000/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/stress/scenario_000/metrics.json
stress,1,10056,0.9303608946512464,0.8454174308359381,1.2293875720674339,0.6485713174581409,0.6573352173100183,1.0,0.003974919790454923,0.001090421166685319,0.006246505115645126,-0.06077663813443997,0.04369178412569492,0.011423261993863554,-68.50071747811049,ridge_stronger_safety,0.03718190468740459,0.06077663813443997,0.044503014307305855,7.263504560153928,0.0,0.024691358024691357,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.0628420079887942,0.21058574559304966,0.04935717185714137,0.22242046005579888,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/stress/scenario_001/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/stress/scenario_001/metrics.json
stress,2,10057,0.8866800433930975,0.9276352786236607,0.7499245797839396,0.7309926130233437,0.2586107576985939,1.0,0.004478437066488493,0.0012923100994562892,0.005160534056958272,-0.041606195997913514,0.04669296781546167,-0.02284003464815019,6107.333239994104,ridge_stronger_safety,0.06284209587334803,0.08082378458838674,0.05252337103676002,12.944447620344292,0.0,0.012345679012345678,31,0,False,False,alpha_corridor_violation,9.0,high,0.010823784588386731,0.0,15.5,0.0,False,0.0,0.0,True,0.010823784588386731,0.0,True,True,0.0005120079689939216,0.0,0.13741600535659074,0.286533661480906,0.009461568937485135,0.15537240079952,0.01031177661939281,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/stress/scenario_002/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/stress/scenario_002/metrics.json
stress,3,10058,0.8400348122237011,0.7368166561589482,1.098880145389692,0.9663426523519489,0.4807149936858969,1.5,0.007381684733804169,0.0039628751550082695,0.0015802535717956004,-0.027669301938465292,0.05848110963791403,0.030446402496627712,-2492.964583448316,ridge_stronger_safety,0.08770798761672821,0.11791709585132723,0.05732480751435155,13.280777765615973,0.0,0.04938271604938271,53,0,False,False,alpha_corridor_violation,4.0,high,0.047917095851327224,0.0,26.5,0.0,False,0.0,0.0,False,0.047917095851327224,0.0,False,False,0.05170831709550111,0.0,0.33124748956482214,0.7556869002926021,0.0242089078881999,0.35,-0.003791221244173887,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/stress/scenario_003/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/stress/scenario_003/metrics.json
stress,4,10059,0.8509073964985324,1.2873305783786486,0.9606049484890203,1.0118767760127751,0.5166991460718621,0.5,0.006164815211880045,0.0011326046514041968,0.004759177439206194,-0.01840710398592175,0.042661375658847187,-0.003392551809463007,821.4320826283194,ridge_stronger_safety,0.03684995268994511,0.05645879230240858,0.0441611806368281,6.3983619231707545,0.0,0.024691358024691357,0,0,False,False,success,,none,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.0,True,True,0.0,0.0,0.0597673460327867,0.2662765762861913,0.045621107613287186,0.16979732349476234,0.0,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/stress/scenario_004/trajectory.csv,outputs/phase20_full_oracle_imitation/ridge_stronger_safety/stress/scenario_004/metrics.json
